,Gene,x,y
14784,Enpp2,977,2741
14785,Pvalb,977,2713
14786,Pcp4,978,3592
14787,Prkca,978,3444
14788,Pvalb,978,3342
14789,Plcxd2,978,3294
14790,Id2,978,3282
14791,Gad1,978,3242
14792,Wfs1,978,2996
14793,Pvalb,978,2754
14794,Pvalb,978,2720
14795,Plp1,978,2178
14796,Neurod6,979,3579
14797,Pde1a,979,3438
14798,Cdh13,979,3319
14799,Cryab,979,3279
14800,Rgs4,979,3268
14801,3110035E14Rik,979,3260
14802,Gad1,979,3243
14803,Htr3a,979,3224
14804,Pvalb,979,2717
14805,Pde1a,980,3437
14806,Pcp4,980,3423
14807,Id2,980,3372
14808,Crym,980,3347
14809,Cck,980,3307
14810,Id2,980,3286
14811,Nrsn1,980,3275
14812,Rgs4,980,3268
14813,Cryab,980,3257
14814,Nrsn1,980,3248
14815,Prkca,980,3223
14816,Neurod6,980,3216
14817,3110035E14Rik,980,3191
14818,Pvalb,980,2748
14819,Gad1,980,2744
14820,Satb1,980,2665
14821,3110035E14Rik,980,2287
14822,Pcp4,981,3567
14823,Pcp4,981,3531
14824,Enc1,981,3505
14825,Cplx2,981,3450
14826,Neurod6,981,3433
14827,Neurod6,981,3381
14828,Pde1a,981,3360
14829,Pvalb,981,3329
14830,Bcl11b,981,3306
14831,Gad1,981,3291
14832,Nrsn1,981,3249
14833,Nrsn1,981,3247
14834,Pcp4,981,3230
14835,Cplx2,981,3107
14836,Pvalb,981,2733
14837,Pvalb,981,2725
14838,Pvalb,981,2700
14839,Pcp4,982,3610
14840,Pcp4,982,3593
14841,Rgs4,982,3534
14842,Nrn1,982,3441
14843,Pcp4,982,3416
14844,Pcp4,982,3402
14845,Nrn1,982,3398
14846,Crym,982,3284
14847,Pcp4,982,3229
14848,Kit,982,3218
14849,Arpp21,982,3188
14850,Col25a1,982,3147
14851,Cplx2,982,3105
14852,Crym,983,3586
14853,Nrn1,983,3551
14854,Pcp4,983,3523
14855,Pvalb,983,3506
14856,Cck,983,3498
14857,Npy2r,983,3377
14858,Enc1,983,3347
14859,Cplx2,983,3335
14860,Cck,983,3318
14861,Neurod6,983,3301
14862,Crym,983,3283
14863,Neurod6,983,3221
14864,Fam19a1,983,3096
14865,3110035E14Rik,983,2988
14866,Plcxd2,983,2968
14867,Aldoc,983,2860
14868,Pvalb,983,2742
14869,Gad1,983,2738
14870,Nrsn1,983,2382
14871,Id2,983,2227
14872,Pcp4,984,3516
14873,Id2,984,3497
14874,Prkca,984,3471
14875,Fam19a1,984,3411
14876,Npy2r,984,3378
14877,3110035E14Rik,984,3348
14878,Neurod6,984,3343
14879,Ndnf,984,3290
14880,Col25a1,984,3279
14881,Kit,984,3219
14882,3110035E14Rik,984,3213
14883,Pcp4,984,3061
14884,Htr3a,984,2224
14885,Aldoc,984,2105
14886,Neurod6,985,3604
14887,Reln,985,3600
14888,Fam19a1,985,3524
14889,Enc1,985,3483
14890,Rasgrf2,985,3445
14891,Pthlh,985,3438
14892,Neurod6,985,3388
14893,Gad1,985,3262
14894,Pcp4,985,3215
14895,Pcp4,985,3209
14896,Cplx2,985,2934
14897,Pvalb,985,2704
14898,Gad1,985,2698
14899,Crym,986,3593
14900,Enc1,986,3574
14901,Neurod6,986,3572
14902,Prkca,986,3492
14903,Nrn1,986,3375
14904,Slc6a1,986,3328
14905,Pcp4,986,3316
14906,Pcp4,986,3281
14907,Gad1,986,3270
14908,Id2,986,3267
14909,Rasgrf2,986,3263
14910,Reln,986,3202
14911,Hapln1,986,3138
14912,Gad1,986,2746
14913,Pvalb,986,2742
14914,Prkca,987,3610
14915,Enc1,987,3521
14916,Cplx2,987,3499
14917,Pcp4,987,3434
14918,Htr3a,987,3429
14919,Enc1,987,3424
14920,3110035E14Rik,987,3412
14921,Cck,987,3395
14922,Pcp4,987,3370
14923,Id2,987,3289
14924,Gad1,987,3278
14925,Kit,987,3225
14926,Neurod6,987,3199
14927,Pde1a,987,3192
14928,Prkca,987,3146
14929,Cryab,987,2991
14930,Gad1,987,2745
14931,Satb1,987,2720
14932,Cadps2,987,2715
14933,Neurod6,988,3566
14934,Neurod6,988,3546
14935,Htr3a,988,3489
14936,Enc1,988,3402
14937,Prkca,988,3382
14938,Pde1a,988,3369
14939,Gad1,988,3313
14940,Nrsn1,988,3294
14941,Prkca,988,3284
14942,Pde1a,988,3209
14943,Rgs4,988,3178
14944,Pde1a,988,3037
14945,Rgs4,988,3024
14946,Gad1,988,2710
14947,Plp1,988,2230
14948,Plp1,988,2221
14949,Cck,989,3510
14950,Arpp21,989,3492
14951,Nrn1,989,3482
14952,Pcp4,989,3469
14953,Cck,989,3442
14954,Pcp4,989,3437
14955,Pcp4,989,3422
14956,Pcp4,989,3416
14957,3110035E14Rik,989,3259
14958,Neurod6,989,3228
14959,Neurod6,989,3202
14960,Gad1,989,3171
14961,Neurod6,989,2970
14962,Wfs1,989,2915
14963,Kctd12,990,3576
14964,3110035E14Rik,990,3476
14965,3110035E14Rik,990,3357
14966,Scg2,990,3219
14967,Kctd12,990,3158
14968,Pcp4,990,3096
14969,Rgs4,990,3093
14970,Neurod6,990,3080
14971,Prkca,990,3076
14972,Pvalb,990,2741
14973,Pvalb,990,2717
14974,Pvalb,990,2703
14975,Slc6a1,990,2628
14976,Slc6a1,990,2217
14977,6330403K07Rik,991,3478
14978,Prkca,991,3430
14979,Rgs4,991,3420
14980,Nrn1,991,3400
14981,Neurod6,991,3373
14982,Cck,991,3331
14983,Arpp21,991,3322
14984,Pvalb,991,3308
14985,Pvalb,991,3300
14986,Bcl11b,991,3199
14987,Kctd12,991,3157
14988,3110035E14Rik,991,3100
14989,Rasgrf2,991,3034
14990,Neurod6,991,2971
14991,Pthlh,991,2745
14992,Cplx2,991,2695
14993,Aldoc,991,2215
14994,Prkca,992,3537
14995,Pcp4,992,3469
14996,Cplx2,992,3461
14997,Pcp4,992,3434
14998,Neurod6,992,3423
14999,3110035E14Rik,992,3357
15000,Pvalb,992,3326
15001,Gad1,992,3280
15002,Neurod6,992,3237
15003,Crym,992,3227
15004,Crym,992,3223
15005,Aldoc,992,2941
15006,Pvalb,992,2724
15007,Rgs4,993,3513
15008,Pcp4,993,3440
15009,Rasgrf2,993,3318
15010,Id2,993,3274
15011,Id2,993,3261
15012,Cplx2,993,3246
15013,Crym,993,3222
15014,Pcp4,993,3201
15015,Pcp4,993,3087
15016,Hapln1,993,2712
15017,Arpp21,994,3611
15018,Pcp4,994,3500
15019,Pcp4,994,3441
15020,Pcp4,994,3408
15021,Crym,994,3405
15022,Prkca,994,3381
15023,Pcp4,994,3365
15024,Id2,994,3254
15025,3110035E14Rik,994,3198
15026,Gad1,994,3173
15027,Id2,994,3168
15028,Fam19a1,994,3097
15029,Pcp4,994,3064
15030,Plp1,994,2221
15031,Cplx2,995,3612
15032,Crym,995,3597
15033,Pde1a,995,3484
15034,Enc1,995,3476
15035,Snca,995,3461
15036,Neurod6,995,3434
15037,Pde1a,995,3345
15038,Pcp4,995,3337
15039,Gad1,995,3294
15040,Id2,995,3274
15041,Bcl11b,995,3218
15042,Neurod6,995,3215
15043,Gad1,995,2702
15044,Plp1,995,2230
15045,Neurod6,996,3563
15046,Cryab,996,3491
15047,Pcp4,996,3457
15048,Pcp4,996,3418
15049,Pcp4,996,3410
15050,Gad1,996,3390
15051,Cplx2,996,3231
15052,Cplx2,996,3211
15053,Id2,996,3185
15054,Gad1,996,2731
15055,Plp1,996,2002
15056,Prkca,997,3575
15057,Prkca,997,3567
15058,Cplx2,997,3542
15059,Pcp4,997,3528
15060,Prkca,997,3524
15061,Pde1a,997,3510
15062,Gad1,997,3399
15063,Gad1,997,3384
15064,Kit,997,3379
15065,Neurod6,997,3342
15066,Neurod6,997,3311
15067,Pcp4,997,3203
15068,Cryab,997,3178
15069,Cplx2,997,3101
15070,Pvalb,997,2736
15071,Pvalb,997,2720
15072,Cplx2,997,2671
15073,Plp1,997,2224
15074,Plp1,997,2201
15075,Enc1,998,3557
15076,Prkca,998,3534
15077,Neurod6,998,3502
15078,Prkca,998,3499
15079,Neurod6,998,3431
15080,Pde1a,998,3427
15081,Neurod6,998,3421
15082,Cnr1,998,3372
15083,Pcp4,998,3324
15084,Cck,998,3310
15085,Plcxd2,998,3288
15086,Id2,998,3280
15087,Cck,998,3240
15088,Pcp4,998,3227
15089,Slc6a1,998,3161
15090,Wfs1,998,3134
15091,Aldoc,998,2900
15092,Gad1,998,2699
15093,Prkca,998,2336
15094,Pvalb,998,2209
15095,Cryab,998,2069
15096,Prkca,999,3579
15097,Cadps2,999,3469
15098,Rgs4,999,3373
15099,Nrsn1,999,3274
15100,Gad1,999,3263
15101,Cck,999,3192
15102,Pcp4,999,3169
15103,Gad1,999,2700
15104,Enc1,1000,3594
15105,Pcp4,1000,3585
15106,3110035E14Rik,1000,3575
15107,Cck,1000,3440
15108,Neurod6,1000,3428
15109,Id2,1000,3389
15110,Pde1a,1000,3344
15111,Neurod6,1000,3309
15112,Cplx2,1000,3223
15113,Gad1,1000,3167
15114,Cplx2,1000,3129
15115,Prkca,1000,3078
15116,Cck,1000,3068
15117,Cplx2,1000,2985
15118,Pvalb,1000,2708
15119,Prkca,1001,3558
15120,Pcp4,1001,3513
15121,Pax6,1001,3457
15122,Plcxd2,1001,3451
15123,Cplx2,1001,3437
15124,Pcp4,1001,3411
15125,Cck,1001,3406
15126,Cxcl14,1001,3339
15127,Neurod6,1001,3331
15128,Pvalb,1001,3321
15129,Cplx2,1001,3211
15130,Pcp4,1001,3202
15131,Lamp5,1001,3183
15132,Gad1,1001,3180
15133,Wfs1,1001,3081
15134,Pvalb,1001,2732
15135,Prkca,1001,2342
15136,Plp1,1001,2217
15137,Pcp4,1002,3588
15138,Snca,1002,3575
15139,Pcp4,1002,3501
15140,Pcp4,1002,3490
15141,Pcp4,1002,3474
15142,Htr3a,1002,3468
15143,Pcp4,1002,3444
15144,Neurod6,1002,3434
15145,Col25a1,1002,3335
15146,Lhx6,1002,3306
15147,Pde1a,1002,3225
15148,Pcp4,1002,3221
15149,Gad1,1002,3204
15150,Nov,1002,3201
15151,Prkca,1002,3177
15152,Id2,1002,3137
15153,Pde1a,1002,3101
15154,Pde1a,1002,3093
15155,Crym,1002,3059
15156,Plp1,1002,3004
15157,Plp1,1002,2999
15158,Prkca,1002,2339
15159,3110035E14Rik,1003,3606
15160,Lamp5,1003,3556
15161,Enc1,1003,3477
15162,Gad1,1003,3380
15163,Prkca,1003,3313
15164,Pvalb,1003,3308
15165,Htr3a,1003,3260
15166,Ntng1,1003,3214
15167,Rasgrf2,1003,3190
15168,Neurod6,1003,3141
15169,Col25a1,1003,3091
15170,Enpp2,1003,3022
15171,Plp1,1003,2221
15172,Prkca,1004,3460
15173,Gad1,1004,3397
15174,3110035E14Rik,1004,3385
15175,Rbp4,1004,3331
15176,Pde1a,1004,3291
15177,Gad1,1004,3285
15178,Arpp21,1004,3273
15179,Enc1,1004,3219
15180,Plp1,1004,3008
15181,Plp1,1004,2991
15182,Gad1,1004,2724
15183,Pvalb,1004,2714
15184,Plcxd2,1004,2698
15185,Rab3c,1004,2671
15186,3110035E14Rik,1004,2344
15187,Plp1,1004,2208
15188,Crym,1005,3561
15189,Neurod6,1005,3505
15190,Pcp4,1005,3495
15191,Htr3a,1005,3468
15192,Fam19a1,1005,3457
15193,Pcp4,1005,3447
15194,Gad1,1005,3402
15195,Gad1,1005,3396
15196,Gad1,1005,3275
15197,Neurod6,1005,3228
15198,Pcp4,1005,3214
15199,Rgs4,1005,3206
15200,Pcp4,1005,3077
15201,Cplx2,1005,2923
15202,Nrn1,1005,2453
15203,Plp1,1005,2226
15204,Aldoc,1005,2201
15205,Wfs1,1006,3570
15206,Prkca,1006,3529
15207,Cryab,1006,3512
15208,Col25a1,1006,3504
15209,Pcp4,1006,3463
15210,Fam19a1,1006,3458
15211,Pcp4,1006,3434
15212,Slc6a1,1006,3388
15213,Neurod6,1006,3240
15214,Pcp4,1006,3223
15215,Prkca,1006,3176
15216,Qrfpr,1006,3074
15217,Plp1,1006,3015
15218,3110035E14Rik,1006,2682
15219,Prkca,1006,2340
15220,Crym,1007,3572
15221,Cck,1007,3544
15222,Neurod6,1007,3523
15223,Enc1,1007,3516
15224,Aldoc,1007,3491
15225,Fam19a1,1007,3457
15226,Neurod6,1007,3439
15227,Neurod6,1007,3408
15228,Pde1a,1007,3367
15229,Prkca,1007,3268
15230,Gad1,1007,3190
15231,Pvalb,1007,3085
15232,Cryab,1007,3026
15233,Cryab,1007,2988
15234,Crhbp,1007,2707
15235,Cryab,1007,2189
15236,Neurod6,1008,3555
15237,Pcp4,1008,3498
15238,Pcp4,1008,3477
15239,Kctd12,1008,3453
15240,Plcxd2,1008,3437
15241,Pcp4,1008,3396
15242,Neurod6,1008,3330
15243,Gad1,1008,3279
15244,Gad1,1008,3259
15245,Cplx2,1008,3246
15246,Cck,1008,3244
15247,Crym,1008,3231
15248,Neurod6,1008,3198
15249,Neurod6,1008,3107
15250,Pcp4,1008,3099
15251,Rgs4,1008,3094
15252,Plp1,1008,3011
15253,Pvalb,1008,2730
15254,Pvalb,1008,2695
15255,Slc6a1,1008,2219
15256,Prkca,1009,3603
15257,Cplx2,1009,3546
15258,Nrn1,1009,3481
15259,Cplx2,1009,3447
15260,Pde1a,1009,3337
15261,Neurod6,1009,3331
15262,Id2,1009,3236
15263,Kit,1009,3193
15264,Plp1,1009,3022
15265,Enc1,1010,3358
15266,Pcp4,1010,3351
15267,Pde1a,1010,3288
15268,Neurod6,1010,3205
15269,Id2,1010,3176
15270,Enpp2,1010,3016
15271,Plp1,1010,2224
15272,Rgs4,1011,3589
15273,Cplx2,1011,3512
15274,Pcp4,1011,3478
15275,Pcp4,1011,3440
15276,Prkca,1011,3419
15277,Snca,1011,3411
15278,Prkca,1011,3393
15279,Cplx2,1011,3304
15280,Neurod6,1011,3293
15281,Cnr1,1011,3194
15282,Neurod6,1011,3108
15283,Pde1a,1011,3102
15284,Pcp4,1011,3061
15285,Enc1,1011,2251
15286,Rgs12,1012,3612
15287,Neurod6,1012,3541
15288,Neurod6,1012,3501
15289,3110035E14Rik,1012,3483
15290,Neurod6,1012,3464
15291,Neurod6,1012,3457
15292,Pcp4,1012,3431
15293,Gad1,1012,3396
15294,Pvalb,1012,3338
15295,Col25a1,1012,3315
15296,Snca,1012,3281
15297,Pde1a,1012,3269
15298,Neurod6,1012,3186
15299,Gad1,1012,3181
15300,Enpp2,1012,3012
15301,Prkca,1012,2999
15302,Prkca,1013,3563
15303,Cplx2,1013,3558
15304,Aldoc,1013,3546
15305,Prkca,1013,3486
15306,Cplx2,1013,3446
15307,Nrsn1,1013,3429
15308,Crym,1013,3411
15309,Rgs10,1013,3373
15310,Pcp4,1013,3336
15311,Prkca,1013,3263
15312,Neurod6,1013,3210
15313,Gad1,1013,3182
15314,Gad1,1013,3176
15315,Pde1a,1013,3110
15316,Pcp4,1013,3106
15317,Pcp4,1013,3077
15318,Enc1,1013,3069
15319,Nrn1,1013,2472
15320,Plp1,1013,2220
15321,3110035E14Rik,1014,3484
15322,Gad1,1014,3462
15323,Cplx2,1014,3447
15324,Neurod6,1014,3442
15325,Gad1,1014,3406
15326,Rasgrf2,1014,3389
15327,Slc6a1,1014,3378
15328,Gad1,1014,3370
15329,Cck,1014,3340
15330,Pde1a,1014,3332
15331,Nrn1,1014,3288
15332,Pcp4,1014,3283
15333,Slc6a1,1014,3260
15334,Pde1a,1014,3203
15335,Rasgrf2,1014,2320
15336,Aldoc,1014,2295
15337,Plp1,1014,2206
15338,Pcp4,1015,3611
15339,Cck,1015,3582
15340,Neurod6,1015,3552
15341,Pcp4,1015,3449
15342,Cck,1015,3438
15343,Pcp4,1015,3320
15344,Pcp4,1015,3315
15345,Prkca,1015,3295
15346,Scg2,1015,3284
15347,Pcp4,1015,3282
15348,Cryab,1015,3014
15349,6330403K07Rik,1015,2687
15350,Plp1,1015,2013
15351,Rgs4,1016,3515
15352,Cck,1016,3470
15353,Pcp4,1016,3454
15354,3110035E14Rik,1016,3435
15355,Scg2,1016,3285
15356,Pcp4,1016,3277
15357,Prkca,1016,3214
15358,Crym,1016,3198
15359,Enc1,1016,3061
15360,Plp1,1016,3009
15361,Plp1,1016,2216
15362,Cplx2,1017,3604
15363,Neurod6,1017,3573
15364,Cck,1017,3557
15365,Plp1,1017,3532
15366,Pcp4,1017,3475
15367,Neurod6,1017,3467
15368,Snca,1017,3425
15369,Gad1,1017,3418
15370,Cxcl14,1017,3415
15371,Gad1,1017,3403
15372,Cryab,1017,3391
15373,Slc6a1,1017,3363
15374,Cplx2,1017,3302
15375,Id2,1017,3267
15376,Cplx2,1017,3259
15377,Id2,1017,3171
15378,Id2,1017,3168
15379,Cplx2,1017,3091
15380,Reln,1017,3088
15381,Gad1,1017,3071
15382,Gad1,1017,3066
15383,Cryab,1017,2993
15384,Cplx2,1017,2987
15385,Prkca,1018,3602
15386,Neurod6,1018,3574
15387,Neurod6,1018,3547
15388,Htr3a,1018,3510
15389,Pcp4,1018,3465
15390,Prkca,1018,3456
15391,Gad1,1018,3407
15392,Neurod6,1018,3348
15393,Pvalb,1018,3239
15394,Neurod6,1018,3193
15395,Pcp4,1018,3188
15396,Cplx2,1018,3089
15397,Synpr,1018,3076
15398,Rasgrf2,1018,2766
15399,Rgs4,1019,3578
15400,Pcp4,1019,3463
15401,Crym,1019,3431
15402,Id2,1019,3395
15403,Gad1,1019,3357
15404,3110035E14Rik,1019,3345
15405,Pde1a,1019,3294
15406,Pcp4,1019,3280
15407,Neurod6,1019,3273
15408,Nrsn1,1019,3206
15409,Neurod6,1019,3194
15410,Arpp21,1019,3101
15411,Pvalb,1019,3059
15412,Plp1,1019,2215
15413,Plp1,1019,2192
15414,Pcp4,1020,3587
15415,Pcp4,1020,3544
15416,Prkca,1020,3520
15417,Neurod6,1020,3426
15418,Rgs4,1020,3416
15419,Gad1,1020,3396
15420,Htr3a,1020,3382
15421,Nrsn1,1020,3372
15422,Thsd7a,1020,3367
15423,3110035E14Rik,1020,3346
15424,Neurod6,1020,3186
15425,Pcp4,1020,3114
15426,Gad1,1020,3072
15427,Plp1,1020,3010
15428,Neurod6,1020,3005
15429,Pcp4,1021,3611
15430,Pde1a,1021,3606
15431,Prkca,1021,3591
15432,Cnr1,1021,3582
15433,Col25a1,1021,3566
15434,Pde1a,1021,3562
15435,Pcp4,1021,3548
15436,Pvalb,1021,3485
15437,Pcp4,1021,3472
15438,Pde1a,1021,3461
15439,Fam19a1,1021,3457
15440,Pcp4,1021,3442
15441,Cplx2,1021,3420
15442,Gad1,1021,3404
15443,Cck,1021,3340
15444,Pde1a,1021,3335
15445,Pcp4,1021,3251
15446,Nrsn1,1021,3173
15447,Pcp4,1021,3107
15448,Plcxd2,1021,3029
15449,Pvalb,1021,2970
15450,Cplx2,1021,2442
15451,Nrsn1,1021,2328
15452,Gad1,1021,2323
15453,Npy2r,1022,3580
15454,Wfs1,1022,3508
15455,Neurod6,1022,3467
15456,Prkca,1022,3437
15457,Id2,1022,3180
15458,Nrn1,1022,3105
15459,Pcp4,1022,3027
15460,Col25a1,1022,2334
15461,3110035E14Rik,1022,1954
15462,Plp1,1023,3515
15463,Pde1a,1023,3497
15464,Prkca,1023,3491
15465,Cck,1023,3388
15466,Gad1,1023,3377
15467,Gad1,1023,3347
15468,Enc1,1023,3330
15469,Pcp4,1023,3318
15470,Enc1,1023,3267
15471,Neurod6,1023,3220
15472,Neurod6,1023,3198
15473,Pde1a,1023,3078
15474,Pvalb,1023,3070
15475,Gad1,1023,3046
15476,Neurod6,1023,2981
15477,Cplx2,1024,3569
15478,Neurod6,1024,3538
15479,Kit,1024,3504
15480,Pcp4,1024,3483
15481,Cplx2,1024,3478
15482,Cplx2,1024,3422
15483,Gad1,1024,3394
15484,Gad1,1024,3359
15485,Enc1,1024,3218
15486,Col25a1,1024,3043
15487,Pde1a,1024,3012
15488,Pcp4,1024,2977
15489,Pcp4,1025,3587
15490,Snca,1025,3577
15491,Rgs4,1025,3562
15492,3110035E14Rik,1025,3555
15493,Plp1,1025,3523
15494,Neurod6,1025,3469
15495,Rgs4,1025,3462
15496,Neurod6,1025,3435
15497,Gad1,1025,3376
15498,Neurod6,1025,3308
15499,Neurod6,1025,3273
15500,Pde1a,1025,3250
15501,Fam19a1,1025,3131
15502,Id2,1025,3101
15503,Pcp4,1025,3020
15504,Enpp2,1025,3016
15505,Fam19a1,1025,3004
15506,Cplx2,1025,2366
15507,Cplx2,1025,2321
15508,Plp1,1025,2215
15509,Neurod6,1026,3563
15510,Pcp4,1026,3463
15511,Aldoc,1026,3421
15512,Nrsn1,1026,3403
15513,Id2,1026,3372
15514,Nov,1026,3283
15515,Neurod6,1026,3279
15516,Neurod6,1026,3259
15517,Cck,1026,3247
15518,Cplx2,1026,3223
15519,3110035E14Rik,1026,3145
15520,Pcp4,1026,3111
15521,Prkca,1026,3067
15522,Crhbp,1026,3063
15523,Pcp4,1026,3028
15524,Cplx2,1026,2365
15525,Reln,1026,2341
15526,Aldoc,1026,2262
15527,6330403K07Rik,1026,2248
15528,Plp1,1026,2208
15529,Neurod6,1027,3599
15530,Rgs4,1027,3594
15531,Neurod6,1027,3428
15532,3110035E14Rik,1027,3413
15533,Serpini1,1027,3399
15534,Snca,1027,3297
15535,Rgs4,1027,3289
15536,Pcp4,1027,3215
15537,Crym,1027,3166
15538,Rgs12,1027,3115
15539,Sst,1027,3077
15540,Pvalb,1027,3023
15541,Prkca,1028,3491
15542,Pcp4,1028,3478
15543,Rasgrf2,1028,3381
15544,Chrm2,1028,3365
15545,Rgs4,1028,3343
15546,Neurod6,1028,3333
15547,3110035E14Rik,1028,3320
15548,Pcp4,1028,3310
15549,Neurod6,1028,3265
15550,Scg2,1028,3190
15551,Satb1,1028,3065
15552,Col25a1,1028,3049
15553,Qrfpr,1028,2391
15554,Cplx2,1028,2379
15555,Reln,1028,2331
15556,Plp1,1028,2212
15557,Plp1,1028,2053
15558,3110035E14Rik,1029,3606
15559,Pcp4,1029,3590
15560,Neurod6,1029,3531
15561,Wfs1,1029,3523
15562,Crym,1029,3513
15563,Neurod6,1029,3495
15564,Gad1,1029,3377
15565,Neurod6,1029,3349
15566,Neurod6,1029,3285
15567,Zcchc12,1029,3195
15568,Cxcl14,1029,3192
15569,Gad1,1029,3183
15570,Aldoc,1029,3123
15571,Neurod6,1029,3107
15572,Pcp4,1029,3099
15573,Pvalb,1029,3069
15574,Pvalb,1029,3060
15575,Satb1,1029,2847
15576,Sst,1029,2392
15577,Satb1,1029,2341
15578,Aldoc,1029,2288
15579,Aldoc,1029,2285
15580,Cck,1030,3568
15581,Pcp4,1030,3502
15582,Pax6,1030,3490
15583,Pcp4,1030,3485
15584,Crym,1030,3481
15585,Cck,1030,3467
15586,Wfs1,1030,3441
15587,Gad1,1030,3401
15588,Id2,1030,3372
15589,Gad1,1030,3368
15590,Cplx2,1030,3343
15591,Pcp4,1030,3328
15592,Cplx2,1030,3305
15593,Cox6a2,1030,3278
15594,Pde1a,1030,3199
15595,Cck,1030,3193
15596,Neurod6,1030,3103
15597,Hapln1,1030,3071
15598,Col25a1,1030,3067
15599,Prkca,1030,3015
15600,Cplx2,1030,2502
15601,Satb1,1030,2342
15602,Crym,1031,3597
15603,Pde1a,1031,3511
15604,Prkca,1031,3501
15605,Prkca,1031,3433
15606,Rgs10,1031,3408
15607,Id2,1031,3386
15608,Enc1,1031,3323
15609,Aldoc,1031,3269
15610,Wfs1,1031,3173
15611,Pvalb,1031,3114
15612,Pvalb,1031,3064
15613,Serpini1,1031,2996
15614,Slc6a1,1031,2348
15615,Plp1,1031,2214
15616,Plp1,1031,1954
15617,Neurod6,1032,3588
15618,Pcp4,1032,3521
15619,Pcp4,1032,3517
15620,Neurod6,1032,3498
15621,Enc1,1032,3445
15622,Nrsn1,1032,3397
15623,Gad1,1032,3394
15624,Htr3a,1032,3362
15625,Neurod6,1032,3325
15626,Scg2,1032,3281
15627,Neurod6,1032,3204
15628,Id2,1032,3183
15629,Hapln1,1032,3178
15630,Pthlh,1032,3118
15631,Crhbp,1032,3083
15632,Kctd12,1032,2796
15633,Pcp4,1032,2546
15634,Cryab,1032,2209
15635,Plp1,1032,1947
15636,Wfs1,1033,3593
15637,Cck,1033,3583
15638,Pcp4,1033,3506
15639,Zcchc12,1033,3406
15640,Id2,1033,3376
15641,Gad1,1033,3370
15642,Cck,1033,3101
15643,Prkca,1033,3026
15644,6330403K07Rik,1033,2731
15645,Sst,1033,2411
15646,Trp53i11,1033,2344
15647,Reln,1033,2327
15648,3110035E14Rik,1033,2319
15649,Cryab,1033,2205
15650,Plp1,1033,1955
15651,Plp1,1033,1941
15652,Htr3a,1034,3540
15653,Penk,1034,3522
15654,Rgs4,1034,3496
15655,Cplx2,1034,3459
15656,Enc1,1034,3428
15657,Zcchc12,1034,3405
15658,Cplx2,1034,3360
15659,Pde1a,1034,3345
15660,Cnr1,1034,3302
15661,Prkca,1034,3275
15662,Id2,1034,3194
15663,Satb1,1034,3069
15664,Nrsn1,1034,3063
15665,Nrsn1,1034,3004
15666,Prkca,1034,2971
15667,Crym,1034,2790
15668,Reln,1034,2387
15669,Plp1,1034,1944
15670,Pcp4,1035,3281
15671,Neurod6,1035,3219
15672,Pvalb,1035,3115
15673,Crym,1035,3100
15674,Pvalb,1035,3065
15675,Pvalb,1035,2943
15676,Cplx2,1035,2925
15677,Cplx2,1035,2908
15678,Scg2,1035,2357
15679,Cplx2,1036,3584
15680,Pcp4,1036,3536
15681,Neurod6,1036,3481
15682,Neurod6,1036,3470
15683,Neurod6,1036,3437
15684,Slc6a1,1036,3398
15685,Rgs4,1036,3362
15686,Neurod6,1036,3331
15687,Gad1,1036,3109
15688,Nrsn1,1036,3035
15689,Slc6a1,1036,2302
15690,Aldoc,1036,2239
15691,Plp1,1036,1950
15692,Cck,1037,3546
15693,3110035E14Rik,1037,3522
15694,Snca,1037,3494
15695,3110035E14Rik,1037,3489
15696,Gad1,1037,3376
15697,Pcp4,1037,3279
15698,Nrn1,1037,3256
15699,Fam19a1,1037,3196
15700,3110035E14Rik,1037,3033
15701,3110035E14Rik,1037,3011
15702,Prkca,1037,3003
15703,Cplx2,1037,2971
15704,Cplx2,1037,2904
15705,Nos1,1037,2572
15706,Neurod6,1037,2377
15707,Pcp4,1037,2318
15708,Cplx2,1037,2298
15709,Slc6a1,1037,2289
15710,Neurod6,1038,3503
15711,3110035E14Rik,1038,3421
15712,Reln,1038,3343
15713,Gad1,1038,3325
15714,Enc1,1038,3315
15715,Pcp4,1038,3225
15716,Fos,1038,3141
15717,Gad1,1038,3066
15718,Rasgrf2,1038,3062
15719,Pvalb,1038,3039
15720,Cnr1,1038,3025
15721,Pcp4,1038,3017
15722,Nos1,1038,2571
15723,Slc6a1,1038,2290
15724,Id2,1038,2265
15725,Plp1,1038,2205
15726,Crym,1039,3607
15727,Pcp4,1039,3561
15728,3110035E14Rik,1039,3554
15729,Rbp4,1039,3548
15730,Nrn1,1039,3541
15731,3110035E14Rik,1039,3475
15732,Neurod6,1039,3446
15733,Gad1,1039,3370
15734,Enc1,1039,3346
15735,Gad1,1039,3332
15736,Pcp4,1039,3319
15737,Crym,1039,3266
15738,Prkca,1039,3207
15739,Prkca,1039,3118
15740,Pvalb,1039,3113
15741,Gad1,1039,3082
15742,Pcp4,1039,3020
15743,Gad1,1039,2386
15744,Pde1a,1040,3552
15745,Enpp2,1040,3534
15746,3110035E14Rik,1040,3496
15747,Kit,1040,3484
15748,Crym,1040,3430
15749,Pde1a,1040,3340
15750,Gad1,1040,3333
15751,Qrfpr,1040,3281
15752,3110035E14Rik,1040,3275
15753,Cplx2,1040,3253
